isClosed,status,founded_at,funding_total_usd,milestones,ca_non_ca,closed_at_year,duration_days,log_funding_total_usd
0,4,2009,1926000.0,1.0,0,0,0,14.470955871340209
0,4,1998,25000000.0,1.0,1,0,0,17.034386382832476
0,4,2010,2025000.0,1.0,0,0,0,14.521080258522776
0,4,2011,200000.0,1.0,0,0,0,12.206072645530174
0,4,2008,50000.0,1.0,0,0,0,10.819778284410283
0,4,2007,550000.0,1.0,0,0,0,13.217673557208654
0,4,2010,698000.0,1.0,0,0,0,13.45597438174451
0,4,1994,980000.0,1.0,0,0,0,13.795307850646754
0,4,2010,1000.0,1.0,0,0,0,6.907755278982137
0,4,2008,14000000.0,3.0,1,0,0,16.454567887579532
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2012,300000.0,1.0,0,0,0,12.611537753638338
0,4,2011,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2009,3000000.0,2.0,0,0,0,14.914122846632385
0,4,2010,5600000.0,1.0,1,0,0,15.538277155705378
0,4,2011,9000000.0,1.0,1,0,0,16.012735135300492
0,4,2010,7127090.0,1.0,0,0,0,15.779413574438513
0,4,2007,600000.0,1.0,1,0,0,13.304684934198283
0,4,2007,2920000.0,1.0,0,0,0,14.887094174244464
0,4,2013,135000.0,1.0,0,0,0,11.813030057420567
0,4,2007,8800000.0,1.0,0,0,0,15.990262279448435
0,4,2013,200000.0,1.0,0,0,0,12.206072645530174
0,4,2000,757626.0,1.0,0,0,0,13.53794513916692
0,4,2010,100000.0,1.0,0,0,0,11.512925464970229
0,4,2012,115015.0,1.0,0,0,0,11.65281783362212
1,2,2002,15650000.0,1.0,0,0,0,16.565981474950437
0,4,2007,50000.0,1.0,0,0,0,10.819778284410283
0,4,2010,175000.0,1.0,0,0,0,12.072541252905651
1,3,2008,24300000.0,1.0,1,2012,1525,17.005986908310778
0,4,2013,2470000.0,1.0,0,0,0,14.71972870860416
0,4,2006,11000000.0,1.0,0,0,0,16.213405830762646
1,2,2003,8350000.0,1.0,0,0,0,15.937772096827038
0,4,2005,750000.0,2.0,0,0,0,13.527828485512494
0,4,2007,4152578.0,1.0,0,0,0,15.239239904158314
0,4,2011,227288.0,1.0,0,0,0,12.33397321478224
0,4,2008,16343750.0,1.0,0,0,0,16.60935611922947
0,4,2009,1250000.0,1.0,0,0,0,14.038654109278484
0,4,2011,1945000.0,1.0,0,0,0,14.480772535034683
0,4,2006,225000.0,1.0,0,0,0,12.323855681186558
0,4,2009,18750.0,1.0,0,0,0,9.838949031398556
0,4,2011,73300.0,1.0,0,0,0,11.202315887874745
0,4,2005,2429525.0,1.0,0,0,0,14.703206322958316
0,4,2010,3654000.0,1.0,0,0,0,15.111333015920088
0,4,2012,6000000.0,1.0,0,0,0,15.60727002719233
1,3,2008,2000000.0,1.0,1,2012,1461,14.50865773852422
0,4,2008,230000.0,1.0,0,0,0,12.345834587905332
0,4,2007,135000.0,1.0,0,0,0,11.813030057420567
0,4,1995,3069900.0,1.0,0,0,0,14.937155545742955
0,4,2008,8285264.0,1.0,0,0,0,15.92998907315106
0,4,2011,500000.0,1.0,0,0,0,13.122363377404328
0,4,2012,450000.0,1.0,0,0,0,13.017002861746503
0,4,1994,6932825.0,1.0,0,0,0,15.7517779360079
0,4,2010,1100000.0,1.0,1,0,0,13.9108207377686
0,4,2009,16840091.0,1.0,0,0,0,16.639272970564328
0,4,2009,825000.0,2.0,1,0,0,13.623138665316818
0,4,2012,200000.0,2.0,0,0,0,12.206072645530174
0,4,2013,100000.0,1.0,1,0,0,11.512925464970229
0,4,2013,20000.0,1.0,0,0,0,9.903487552536127
0,4,2009,500000.0,2.0,0,0,0,13.122363377404328
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2013,5000000.0,1.0,1,0,0,15.424948470398377
0,4,2006,2500000.0,3.0,0,0,0,14.73180128983843
0,4,2009,5100000.0,1.0,0,0,0,15.444751097694557
0,4,2012,900000.0,1.0,1,0,0,13.710150042306449
0,4,2003,500000.0,1.0,0,0,0,13.122363377404328
0,4,2013,20000.0,1.0,0,0,0,9.903487552536127
0,4,2011,20000.0,1.0,1,0,0,9.903487552536127
0,4,2011,40000.0,1.0,0,0,0,10.596634733096073
0,4,2012,475000.0,1.0,0,0,0,13.071070083016778
1,2,2000,8800000.0,2.0,0,0,0,15.990262279448435
0,4,2010,575000.0,1.0,0,0,0,13.262125319779487
0,4,2007,2089000.0,1.0,0,0,0,14.552196040538703
0,4,2008,2430200.0,1.0,0,0,0,14.703484116456648
0,4,2012,52500.0,1.0,0,0,0,10.868568448579715
0,4,2012,1625000.0,1.0,0,0,0,14.301018373745976
0,4,2000,1062866.0,1.0,0,0,0,13.876479591052572
0,4,1996,3316595.0,1.0,0,0,0,15.014449212193009
0,4,2003,7714643.0,1.0,0,0,0,15.858630769215551
0,4,1996,1040000.0,1.0,0,0,0,13.854731271117556
0,4,2010,832500.0,1.0,1,0,0,13.632188500836737
0,4,2012,170000.0,1.0,0,0,0,12.0435537160324
0,4,2011,450925.0,1.0,0,0,0,13.0190563075384
0,4,1997,1555231.0,1.0,0,0,0,14.25713464561722
0,1,2004,1006910.0,1.0,0,0,0,13.822396793327227
0,4,2006,387000.0,1.0,0,0,0,12.86617997201192
0,4,2010,150000.0,1.0,0,0,0,11.918390573078392
0,4,2010,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2013,12879637.0,1.0,0,0,0,16.371158095013513
0,4,2012,150000.0,1.0,0,0,0,11.918390573078392
0,4,2007,2141777.0,1.0,0,0,0,14.577146416260192
0,4,2011,225000.0,1.0,0,0,0,12.323855681186558
0,4,2012,750000.0,1.0,0,0,0,13.527828485512494
0,4,2012,19299.0,1.0,0,0,0,9.86780856007911
0,4,2012,250000.0,1.0,0,0,0,12.429216196844385
1,2,2000,5260000.0,1.0,0,0,0,15.475641584713893
1,3,2002,930000.0,1.0,0,2010,3285,13.742939865129438
0,4,1997,2000000.0,1.0,0,0,0,14.50865773852422
0,4,2011,10000000.0,1.0,0,0,0,16.11809565095832
0,4,2009,18238879.0,1.0,0,0,0,16.719066082388487
0,4,2007,825480.0,1.0,0,0,0,13.62372031430806
0,4,2010,9845589.0,1.0,1,0,0,16.102534095589295
0,4,2013,2000000.0,2.0,1,0,0,14.50865773852422
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,1976,500000.0,1.0,0,0,0,13.122363377404328
0,4,2010,419000.0,1.0,0,0,0,12.945626198904275
0,4,2008,250000.0,1.0,0,0,0,12.429216196844385
0,4,2003,125000.0,1.0,0,0,0,11.736069016284436
0,4,2011,3334560.0,1.0,0,0,0,15.019851294594815
0,4,2000,160000.0,1.0,0,0,0,11.982929094215963
0,4,2012,375000.0,1.0,0,0,0,12.834681304952548
0,4,2010,5350001.0,1.0,1,0,0,15.49260730578806
0,4,2012,5016500.0,1.0,0,0,0,15.428243037347803
0,4,2007,1643849.0,1.0,0,0,0,14.312551001231451
0,4,2003,2300000.0,1.0,0,0,0,14.648419680899378
0,4,2010,2500000.0,1.0,0,0,0,14.73180128983843
0,4,2008,60000.0,1.0,1,0,0,11.002099841204238
0,4,2012,300000.0,1.0,0,0,0,12.611537753638338
0,4,2010,706388.0,1.0,0,0,0,13.467919940585128
0,4,2009,694281.0,1.0,0,0,0,13.450632056674854
0,1,1993,900000.0,1.0,0,0,0,13.710150042306449
0,4,2012,682498.0,1.0,0,0,0,13.433514875634028
0,4,2013,150000.0,1.0,0,0,0,11.918390573078392
0,4,2010,11450000.0,1.0,0,0,0,16.253500287964524
0,4,2009,1028265.0,1.0,0,0,0,13.843383473878315
0,4,2010,1105564.0,1.0,0,0,0,13.91586616996034
0,4,2008,10312856.0,1.0,0,0,0,16.14890183024135
0,4,2012,650000.0,1.0,0,0,0,13.38472764187182
0,4,2003,25000.0,1.0,0,0,0,10.126631103850338
0,4,2008,5999999.0,1.0,0,0,0,15.607269860525648
0,4,2007,6572736.0,1.0,0,0,0,15.69844074213057
0,4,2002,13328000.0,1.0,0,0,0,16.40537764338876
0,4,2011,1200000.0,1.0,0,0,0,13.997832114758229
0,4,2013,125000.0,1.0,0,0,0,11.736069016284436
0,4,1999,5020000.0,1.0,0,0,0,15.428940491667912
0,4,2009,261000.0,1.0,0,0,0,12.47227568630483
0,4,2002,1399998.0,1.0,0,0,0,14.151981366013038
0,4,2008,2050158.0,1.0,1,0,0,14.533427421315338
0,4,2013,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2004,475000.0,1.0,0,0,0,13.071070083016778
0,4,2001,5177237.0,1.0,0,0,0,15.459782074245116
0,4,2006,400000.0,1.0,0,0,0,12.89921982609012
0,4,2000,232845.0,1.0,0,0,0,12.358128275128651
0,4,2007,7500000.0,4.0,1,0,0,15.83041357850654
0,4,2008,1320000.0,1.0,0,0,0,14.093142294562554
0,4,1998,16444273.0,1.0,0,0,0,16.615487828662147
0,4,2003,4640000.0,1.0,0,0,0,15.350224924202438
0,4,2013,50000.0,1.0,0,0,0,10.819778284410283
0,4,2013,180000.0,1.0,0,0,0,12.100712129872347
0,4,2007,3890000.0,1.0,0,0,0,15.173919715594629
0,4,2008,900000.0,1.0,0,0,0,13.710150042306449
0,4,2013,300000.0,1.0,1,0,0,12.611537753638338
0,4,2010,125000.0,1.0,0,0,0,11.736069016284436
0,4,2006,8000000.0,3.0,0,0,0,15.89495209964411
0,4,2004,100000.0,1.0,0,0,0,11.512925464970229
0,4,2009,1240000.0,1.0,0,0,0,14.03062193758122
0,4,2012,100000.0,1.0,1,0,0,11.512925464970229
0,4,2012,60000.0,1.0,0,0,0,11.002099841204238
0,4,2007,3300000.0,1.0,0,0,0,15.009433026436708
0,4,2012,189330.0,2.0,0,0,0,12.151246803246394
1,2,2006,3900000.0,2.0,0,0,0,15.176487111099874
0,4,1971,25000000.0,1.0,0,0,0,17.034386382832476
0,4,2006,1287074.0,1.0,0,0,0,14.067881982982811
0,4,2011,2400000.0,1.0,0,0,0,14.690979295318174
0,4,1975,725000.0,1.0,0,0,0,13.493926933836812
0,4,2007,1350000.0,1.0,0,0,0,14.115615150414612
1,3,2008,3254737.0,1.0,0,2013,1827,14.995622031589289
0,4,2004,1303738.0,1.0,0,0,0,14.08074608103616
0,4,2006,5642292.0,1.0,1,0,0,15.545800923901767
0,4,2008,2750000.0,2.0,1,0,0,14.827111469642754
0,4,1992,875250.0,1.0,1,0,0,13.682264838816913
0,4,2012,214448.0,1.0,0,0,0,12.275822563718275
0,4,2011,100000.0,1.0,0,0,0,11.512925464970229
1,2,2000,15600000.0,2.0,0,0,0,16.562781472219765
0,4,2002,1540000.0,1.0,0,0,0,14.247292974389811
0,4,2011,2400000.0,2.0,0,0,0,14.690979295318174
0,4,2004,4500000.0,1.0,0,0,0,15.319587954740548
0,4,2012,499999.0,1.0,0,0,0,13.12236137740233
0,4,1980,13637263.0,1.0,0,0,0,16.428316530420666
0,4,2002,145000.0,1.0,0,0,0,11.884489021402713
0,4,2009,1825000.0,1.0,0,0,0,14.417090544998729
0,4,2010,2746864.0,1.0,0,0,0,14.825970455297035
0,4,2009,1400000.0,1.0,0,0,0,14.151982794585487
0,4,2011,11040000.0,1.0,1,0,0,16.217035598813222
0,4,2013,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,6000000.0,1.0,0,0,0,15.60727002719233
0,4,2009,559508.0,1.0,0,0,0,13.23481310511268
0,4,2012,435000.0,1.0,0,0,0,12.983101310070822
0,4,2006,50000.0,1.0,0,0,0,10.819778284410283
0,4,1998,16780000.0,2.0,0,0,0,16.635698259003334
0,4,1973,50000.0,1.0,0,0,0,10.819778284410283
0,4,2001,570746.0,1.0,0,0,0,13.2546995560451
0,4,2002,1100000.0,1.0,0,0,0,13.9108207377686
0,4,2009,400000.0,1.0,0,0,0,12.89921982609012
0,4,2011,2250.0,1.0,0,0,0,7.718685495198466
0,4,2011,83635.0,1.0,0,0,0,11.334217371746108
0,4,2011,3235793.0,1.0,1,0,0,14.989784587252933
0,4,2002,784998.0,1.0,0,0,0,13.5734364489906
0,4,2011,640000.0,1.0,0,0,0,13.369223455335854
0,1,2007,3100000.0,1.0,0,0,0,14.946912669455374
0,4,2007,12122012.0,1.0,0,0,0,16.310533531428533
0,4,2011,550000.0,1.0,0,0,0,13.217673557208654
0,4,2011,750000.0,1.0,1,0,0,13.527828485512494
0,4,2013,445000.0,1.0,1,0,0,13.005829561148378
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2013,45000.0,1.0,1,0,0,10.714417768752456
0,4,2013,650000.0,1.0,0,0,0,13.38472764187182
0,4,2003,16000000.0,1.0,1,0,0,16.588099280204055
0,4,2010,1104800.0,1.0,0,0,0,13.91517488107722
0,4,2013,90000.0,1.0,0,0,0,11.407564949312402
0,4,2012,20000.0,1.0,0,0,0,9.903487552536127
0,4,1996,325000.0,1.0,0,0,0,12.691580461311874
0,4,2012,980000.0,1.0,0,0,0,13.795307850646754
0,4,2013,20000.0,2.0,1,0,0,9.903487552536127
0,4,1996,4000000.0,1.0,1,0,0,15.201804919084164
0,4,2004,4876315.0,1.0,0,0,0,15.399900369629568
0,4,1996,1155096.0,1.0,0,0,0,13.95969401536713
0,4,2008,62500.0,1.0,0,0,0,11.042921835724492
0,4,2012,340000.0,1.0,0,0,0,12.736700896592344
0,4,2007,2150000.0,1.0,0,0,0,14.580978400103843
1,3,2000,7300000.0,1.0,0,2012,4499,15.80338490611862
0,4,2004,1650000.0,1.0,0,0,0,14.316285845876765
0,4,2011,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2004,567605.0,1.0,0,0,0,13.249181033249664
1,2,1996,6000000.0,1.0,0,0,0,15.60727002719233
1,3,2013,25000.0,1.0,1,2013,151,10.126631103850338
0,4,2013,93000.0,1.0,0,0,0,11.440354772135391
0,4,2002,10000.0,1.0,1,0,0,9.210340371976184
0,4,2010,2605000.0,1.0,0,0,0,14.772943233169604
0,4,2013,200000.0,1.0,1,0,0,12.206072645530174
0,4,2002,600000.0,1.0,0,0,0,13.304684934198283
0,4,2013,437000.0,1.0,0,0,0,12.987688474077729
1,2,2005,17500000.0,4.0,0,0,0,16.67771143889374
0,4,2010,1759750.0,1.0,0,0,0,14.38068231147038
0,4,2007,700000.0,1.0,0,0,0,13.458835614025542
0,4,2010,2849605.0,1.0,0,0,0,14.862690946148224
0,4,2005,40000.0,1.0,0,0,0,10.596634733096073
0,4,2006,345000.0,1.0,0,0,0,12.751299696013495
0,4,2009,50000.0,3.0,0,0,0,10.819778284410283
0,4,2011,80000.0,1.0,0,0,0,11.289781913656018
0,4,2012,75000.0,1.0,0,0,0,11.225243392518449
0,4,2010,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2012,605000.0,1.0,0,0,0,13.312983737012978
0,4,2012,510000.0,1.0,0,0,0,13.142166004700508
0,4,2012,1100000.0,1.0,0,0,0,13.9108207377686
0,4,2011,7700000.0,1.0,0,0,0,15.856730886823913
0,1,2000,24200000.0,3.0,0,0,0,17.001863191126915
0,4,2010,50000.0,1.0,0,0,0,10.819778284410283
0,4,2011,7000000.0,1.0,0,0,0,15.761420707019589
0,4,1998,1600000.0,1.0,0,0,0,14.28551418721001
0,4,1985,550000.0,1.0,0,0,0,13.217673557208654
1,2,2011,250000.0,1.0,0,0,0,12.429216196844385
0,4,2013,50000.0,1.0,0,0,0,10.819778284410283
0,4,2012,500000.0,2.0,0,0,0,13.122363377404328
0,4,2004,50000.0,1.0,0,0,0,10.819778284410283
0,4,2001,227979.0,1.0,0,0,0,12.33700879843147
0,4,2001,22000000.0,1.0,0,0,0,16.90655301132259
0,4,2008,5250001.0,1.0,1,0,0,15.47373882504398
0,4,2004,250000.0,1.0,0,0,0,12.429216196844385
0,4,1999,263250.0,1.0,0,0,0,12.480859429996222
0,4,2007,6790702.0,1.0,0,0,0,15.731064881525093
0,4,2003,350000.0,1.0,0,0,0,12.765688433465597
0,4,2005,7800001.0,1.0,0,0,0,15.86963441986494
0,4,2010,1456338.0,1.0,0,0,0,14.191435623654929
0,4,1996,480500.0,1.0,0,0,0,13.082582507392484
0,4,2012,65529.0,1.0,0,0,0,11.090248071730931
0,4,2010,2040342.0,1.0,1,0,0,14.528627998828023
0,4,2000,1486000.0,1.0,0,0,0,14.21159850425984
0,4,2010,1379372.0,1.0,0,0,0,14.13713888109272
0,4,2010,500000.0,1.0,0,0,0,13.122363377404328
0,4,2004,8320993.0,1.0,0,0,0,15.93429215663717
0,4,1974,616471.0,1.0,0,0,0,13.331766560739664
0,4,2011,7150000.0,1.0,0,0,0,15.78262291467019
0,4,2012,13200.0,1.0,0,0,0,9.487972108574462
0,4,2011,235000.0,1.0,1,0,0,12.367340793126296
0,4,2011,600000.0,1.0,0,0,0,13.304684934198283
1,3,2006,9866928.0,1.0,0,2012,2466,16.104699116761903
0,4,1984,2500000.0,2.0,0,0,0,14.73180128983843
0,4,2000,13000000.0,1.0,0,0,0,16.38045991542581
0,4,2012,1500000.0,1.0,0,0,0,14.22097566607244
1,2,2002,18000000.0,1.0,0,0,0,16.70588231586044
0,4,2011,503472.0,1.0,0,0,0,13.129283378869497
0,4,2003,28120000.0,1.0,0,0,0,17.15199162490674
0,4,2004,21000000.0,2.0,0,0,0,16.860032995687696
0,4,2000,11000000.0,1.0,0,0,0,16.213405830762646
0,4,2012,360000.0,1.0,0,0,0,12.793859310432293
0,4,1995,10000000.0,1.0,1,0,0,16.11809565095832
0,4,2013,50000.0,1.0,0,0,0,10.819778284410283
0,4,2013,1000000.0,1.0,0,0,0,13.815510557964274
0,4,2008,2100000.0,2.0,0,0,0,14.557447902693651
0,4,2007,3000000.0,1.0,1,0,0,14.914122846632385
0,4,1988,215000.0,1.0,0,0,0,12.2783933071098
0,4,1995,2225000.0,1.0,0,0,0,14.615267473582476
0,4,2013,250000.0,1.0,0,0,0,12.429216196844385
0,4,2011,7100000.0,1.0,0,0,0,15.775605342011543
0,4,2011,1870000.0,1.0,0,0,0,14.44144898883077
0,4,2009,956000.0,1.0,0,0,0,13.77051319203354
0,4,2007,1168985.0,1.0,0,0,0,13.971646408891983
0,4,2011,1750000.0,1.0,1,0,0,14.375126345899696
0,4,2012,106000.0,1.0,0,0,0,11.571194373094205
0,4,2009,515020.0,1.0,0,0,0,13.151961013843271
0,4,2011,325000.0,1.0,0,0,0,12.691580461311874
0,4,2010,55000.0,1.0,0,0,0,10.915088464214609
0,4,2013,300000.0,1.0,0,0,0,12.611537753638338
0,4,2000,4083045.0,1.0,0,0,0,15.22235359154884
0,4,1998,522073.0,1.0,0,0,0,13.165562703830426
0,4,2000,10650000.0,1.0,0,0,0,16.18107045011971
0,4,2004,4250364.0,1.0,0,0,0,15.262515184291924
0,4,2009,4545754.0,1.0,0,0,0,15.329704168424058
0,4,2010,1700000.0,1.0,0,0,0,14.346138809026444
0,4,2011,167000.0,1.0,0,0,0,12.025749091398891
0,4,2001,11599995.0,1.0,0,0,0,16.266515225042017
0,4,2011,1500000.0,1.0,0,0,0,14.22097566607244
0,4,2007,12000000.0,1.0,1,0,0,16.300417207752275
0,4,2012,20000.0,1.0,1,0,0,9.903487552536127
0,1,2001,29000000.0,1.0,1,0,0,17.182806387950748
0,4,2011,3800800.0,1.0,0,0,0,15.150722128854849
0,4,2008,19610000.0,2.0,0,0,0,16.79155019817253
0,4,2008,294420.0,1.0,0,0,0,12.592762598312005
0,4,2000,15868100.0,1.0,0,0,0,16.57982136258793
0,4,2010,125000.0,1.0,0,0,0,11.736069016284436
0,4,2013,1036696.0,1.0,0,0,0,13.851549290906924
0,4,2012,643300.0,1.0,0,0,0,13.374366457399091
0,4,1999,30000.0,1.0,1,0,0,10.308952660644293
0,4,2011,300000.0,1.0,0,0,0,12.611537753638338
0,4,2012,8800000.0,1.0,0,0,0,15.990262279448435
0,4,2007,408225.0,1.0,0,0,0,12.91957377197051
0,4,2004,12000000.0,1.0,0,0,0,16.300417207752275
0,4,2004,2959180.0,1.0,0,0,0,14.90042276089414
0,4,2009,205000.0,1.0,1,0,0,12.230765258120543
0,4,2007,187291.0,1.0,0,0,0,12.14041883602301
0,4,2011,4200000.0,1.0,0,0,0,15.250595083253597
0,4,2010,575000.0,1.0,0,0,0,13.262125319779487
0,4,2011,65000.0,1.0,0,0,0,11.082142548877776
0,4,2011,735000.0,1.0,1,0,0,13.507625778194974
0,4,2013,3859800.0,1.0,0,0,0,15.166125926627148
0,4,2010,550000.0,1.0,0,0,0,13.217673557208654
1,2,1999,21400000.0,1.0,0,0,0,16.87890147999208
0,4,2011,746000.0,1.0,0,0,0,13.522480879185895
0,4,2011,1375000.0,1.0,0,0,0,14.133964289082808
0,4,2012,161897.0,1.0,1,0,0,11.99471560953728
0,4,1993,7600000.0,3.0,0,0,0,15.84365880525656
0,4,2012,500000.0,1.0,0,0,0,13.122363377404328
0,4,2012,250000.0,1.0,0,0,0,12.429216196844385
1,3,2007,500000.0,3.0,0,2011,1347,13.122363377404328
1,2,1999,4225311.0,1.0,1,0,0,15.256603425531823
0,4,2013,20000.0,1.0,0,0,0,9.903487552536127
0,4,2011,1400000.0,1.0,0,0,0,14.151982794585487
0,4,2010,1000000.0,2.0,0,0,0,13.815510557964274
0,4,2008,250000.0,1.0,0,0,0,12.429216196844385
0,4,2009,15100000.0,3.0,1,0,0,16.530205301785152
0,4,1999,16700000.0,1.0,0,0,0,16.630919277386983
0,4,2012,1200000.0,1.0,1,0,0,13.997832114758229
0,4,2001,24610032.0,1.0,0,0,0,17.01866472265083
0,4,2005,63177.0,1.0,0,0,0,11.053695589847887
0,4,2008,19999999.0,1.0,1,0,0,16.811242781518263
0,4,2006,750000.0,1.0,0,0,0,13.527828485512494
0,4,2009,4819924.0,1.0,1,0,0,15.388268718267618
0,4,2012,100000.0,1.0,0,0,0,11.512925464970229
0,4,2010,200000.0,1.0,0,0,0,12.206072645530174
0,4,2012,5600000.0,1.0,1,0,0,15.538277155705378
0,4,2009,75000.0,1.0,0,0,0,11.225243392518449
0,4,2011,855000.0,1.0,0,0,0,13.658856747918897
0,4,2013,370000.0,2.0,0,0,0,12.821258284620408
1,3,2008,16700000.0,2.0,0,2012,1461,16.630919277386983
0,4,2011,6280000.0,1.0,0,0,0,15.652880538444382
0,4,2002,9000000.0,1.0,0,0,0,16.012735135300492
0,4,2012,67500.0,2.0,0,0,0,11.119882876860622
0,4,2012,305000.0,1.0,0,0,0,12.628067055589549
0,4,1998,888716.0,1.0,0,0,0,13.697533003390312
0,4,2004,3000000.0,1.0,0,0,0,14.914122846632385
0,4,2008,13000000.0,1.0,0,0,0,16.38045991542581
0,4,2009,100002.0,1.0,0,0,0,11.512945464770231
0,4,2008,5500000.0,1.0,0,0,0,15.5202586502027
0,4,2005,9700000.0,1.0,0,0,0,16.08763644347361
1,3,2006,2000000.0,1.0,1,2008,457,14.50865773852422
0,4,2008,16000000.0,1.0,1,0,0,16.588099280204055
0,4,2009,1600000.0,1.0,0,0,0,14.28551418721001
1,2,2007,3200000.0,1.0,0,0,0,14.978661367769956
1,2,2007,1230000.0,2.0,0,0,0,14.0225247273486
0,4,2004,6000000.0,1.0,1,0,0,15.60727002719233
0,4,2001,7267800.0,2.0,0,0,0,15.79896419023295
1,2,1968,7500000.0,1.0,1,0,0,15.83041357850654
1,2,2009,6100000.0,2.0,0,0,0,15.62379932914354
1,3,2008,175000.0,1.0,0,2012,1460,12.072541252905651
0,4,2006,5000000.0,1.0,1,0,0,15.424948470398377
0,4,1996,16000000.0,1.0,0,0,0,16.588099280204055
0,4,2005,10050071.0,1.0,1,0,0,16.12309025712102
1,2,2008,24500000.0,1.0,0,0,0,17.014183675514957
1,2,2006,27000000.0,1.0,0,0,0,17.111347423968603
1,2,2004,5000000.0,5.0,0,0,0,15.424948470398377
0,4,2008,13600000.0,1.0,0,0,0,16.42558035070628
0,4,2007,411150.0,1.0,0,0,0,12.926713390399042
0,4,2009,1991250.0,1.0,0,0,0,14.504273140206395
0,4,2005,8000000.0,1.0,0,0,0,15.89495209964411
0,4,2006,7200000.0,1.0,0,0,0,15.789591583986285
0,4,2008,13300000.0,1.0,0,0,0,16.40327459319198
0,4,1997,8000000.0,1.0,0,0,0,15.89495209964411
0,4,2007,7000000.0,4.0,0,0,0,15.761420707019589
0,4,2011,156700.0,1.0,1,0,0,11.962088428344112
0,4,2011,125000.0,1.0,0,0,0,11.736069016284436
0,4,2008,28289100.0,1.0,0,0,0,17.15798712941008
0,4,2008,100000.0,1.0,1,0,0,11.512925464970229
1,3,2007,9700000.0,4.0,0,2010,1096,16.08763644347361
0,4,2007,3500000.0,1.0,0,0,0,15.068273526459642
0,4,2007,800924.0,3.0,0,0,0,13.59352134015072
0,4,2006,1000000.0,2.0,0,0,0,13.815510557964274
1,2,2004,500000.0,1.0,1,0,0,13.122363377404328
0,4,2003,7000000.0,1.0,0,0,0,15.761420707019589
1,2,2005,1200000.0,1.0,1,0,0,13.997832114758229
1,2,1998,26000000.0,1.0,0,0,0,17.073607095985757
1,2,1999,15500000.0,1.0,0,0,0,16.556350581889475
0,4,2005,20000000.0,1.0,1,0,0,16.811242831518264
0,4,2003,12000000.0,1.0,0,0,0,16.300417207752275
1,2,2004,11187700.0,1.0,0,0,0,16.230325518500425
0,4,2007,27300000.0,2.0,1,0,0,17.12239726015519
0,4,1999,16500000.0,1.0,0,0,0,16.61887093887081
0,4,2011,250000.0,1.0,0,0,0,12.429216196844385
0,4,2008,1648560.0,2.0,0,0,0,14.315412737555873
1,2,2008,7500000.0,1.0,0,0,0,15.83041357850654
0,4,2008,126181.0,1.0,0,0,0,11.74547266307964
0,4,2008,6580000.0,2.0,1,0,0,15.6995453033015
0,4,2007,28800000.0,1.0,0,0,0,17.175885945106174
0,4,2007,11500000.0,1.0,1,0,0,16.25785759333348
0,4,2008,12399999.0,2.0,1,0,0,16.3332069499301
0,4,2002,3621.0,1.0,0,0,0,8.19450550976564
1,2,2005,21500000.0,4.0,1,0,0,16.883563493097892
0,4,2008,321650.0,1.0,0,0,0,12.681219276839146
0,4,2004,553238.0,1.0,0,0,0,13.223543567664509
0,4,1998,16920000.0,1.0,1,0,0,16.644006912142352
1,2,2008,1614202.0,2.0,0,0,0,14.294351274875485
1,2,1999,7500000.0,1.0,1,0,0,15.83041357850654
0,4,2005,10250000.0,3.0,1,0,0,16.14278826354869
0,4,2006,11735160.0,1.0,0,0,0,16.27810002160124
0,4,1995,8080000.0,1.0,0,0,0,15.90490243049728
0,4,2007,4782028.0,1.0,0,0,0,15.380375282273938
1,2,1999,11800000.0,1.0,0,0,0,16.283610089435893
0,4,2007,20000.0,2.0,0,0,0,9.903487552536127
0,4,2006,5250000.0,1.0,0,0,0,15.473738634567807
0,4,2007,1569585.0,3.0,0,0,0,14.266321811172649
0,4,2000,17000000.0,2.0,0,0,0,16.64872390202049
0,4,2005,4430000.0,1.0,0,0,0,15.303910142021316
1,3,2009,50000.0,1.0,0,2010,317,10.819778284410283
0,4,2008,16000.0,1.0,0,0,0,9.680344001221918
0,4,2005,25501830.0,1.0,0,0,0,17.054260772259575
0,4,2002,2500000.0,1.0,0,0,0,14.73180128983843
0,4,2001,2320000.0,1.0,0,0,0,14.657077743642493
0,4,2009,17074000.0,2.0,0,0,0,16.653067396552387
1,3,2008,264415.0,2.0,0,2011,1121,12.48527511757436
1,2,2008,2000000.0,2.0,0,0,0,14.50865773852422
0,4,1994,24000000.0,1.0,0,0,0,16.99356438831222
0,4,2007,27000000.0,3.0,1,0,0,17.111347423968603
1,2,2006,5000000.0,2.0,1,0,0,15.424948470398377
0,4,2005,4068970.0,1.0,0,0,0,15.218900454137772
1,2,2005,11500000.0,5.0,1,0,0,16.25785759333348
0,4,2005,15400000.0,1.0,0,0,0,16.549878067383858
